,meanRanking,semRanking,meanChoosing,semChoosing,t,p_value,test_type,question
0,50.632690476190476,6.115679196004436,65.81504761904762,7.183346231280939,302.0,0.021724336263394615,mannwhitneyu,Q0
1,37.9245,4.02417793023962,51.48761904761905,8.215574648329085,286.0,0.012140431653945292,mannwhitneyu,Q1
2,37.802547619047616,6.760325795553322,47.66176190476191,10.92853150482385,291.0,0.014636870836542592,mannwhitneyu,Q2
3,47.04523809523809,12.44512632573192,54.02028571428572,5.691786514729071,259.0,0.004068594958067056,mannwhitneyu,Q3
4,26.670357142857142,3.0191924345459187,41.985,10.488182729465896,350.5,0.09471918065438911,mannwhitneyu,Q4
5,21.01007142857143,1.6648970277815915,37.539523809523814,5.84731480238459,241.0,0.0018142739030138932,mannwhitneyu,Q5
6,22.850357142857145,3.5172684414174595,28.318333333333335,3.7963080381648333,300.0,0.020253969505896918,mannwhitneyu,Q6
